image_name,vuln_id,severity,count,related_vuln,r_count
elasticsearch:6.8.11,GHSA-hr8g-6v94-x4m9,Medium,2,CVE-2023-33201,0
elasticsearch:6.8.11,GHSA-6xx3-rg99-gc3p,Medium,2,CVE-2020-15522,0
elasticsearch:6.8.11,GHSA-mvr2-9pj6-7w5j,Medium,2,CVE-2018-10237,0
elasticsearch:6.8.11,GHSA-7g45-4rm6-3mm3,Medium,2,CVE-2023-2976,0
elasticsearch:6.8.11,GHSA-5mg8-w23w-74h3,Low,2,CVE-2020-8908,0
elasticsearch:6.8.11,GHSA-7r82-7xv7-xcpj,Medium,2,CVE-2020-13956,0
elasticsearch:6.8.11,GHSA-mx7p-6679-8g3q,Critical,1,CVE-2019-16942,0
elasticsearch:6.8.11,GHSA-wh8g-3j2c-rqj5,High,1,CVE-2020-35490,0
elasticsearch:6.8.11,GHSA-vfqx-33qm-g869,High,1,CVE-2020-36189,0
elasticsearch:6.8.11,GHSA-v585-23hc-c647,High,1,CVE-2020-36186,0
elasticsearch:6.8.11,GHSA-rpr3-cw39-3pxh,High,1,CVE-2020-10650,0
elasticsearch:6.8.11,GHSA-rgv9-q543-rqg4,High,1,CVE-2022-42004,0
elasticsearch:6.8.11,GHSA-r695-7vr9-jgc2,High,1,CVE-2020-36187,0
elasticsearch:6.8.11,GHSA-r3gr-cxrf-hg25,High,1,CVE-2020-35491,0
elasticsearch:6.8.11,GHSA-qjw2-hr98-qgfh,High,1,CVE-2020-24750,0
elasticsearch:6.8.11,GHSA-m6x4-97wx-4q27,High,1,CVE-2020-36184,0
elasticsearch:6.8.11,GHSA-jjjh-jjxp-wpff,High,1,CVE-2022-42003,0
elasticsearch:6.8.11,GHSA-h3cw-g4mq-c5x2,High,1,CVE-2020-24616,0
elasticsearch:6.8.11,GHSA-gwp4-hfv6-p7hw,High,1,CVE-2019-14439,0
elasticsearch:6.8.11,GHSA-fqwf-pjwf-7vqv,High,1,CVE-2020-10673,0
elasticsearch:6.8.11,GHSA-f9xh-2qgp-cq57,High,1,CVE-2020-36188,0
elasticsearch:6.8.11,GHSA-cvm9-fjm9-3572,High,1,CVE-2020-36181,0
elasticsearch:6.8.11,GHSA-9m6f-7xcq-8vf8,High,1,CVE-2020-36183,0
elasticsearch:6.8.11,GHSA-9gph-22xh-8x98,High,1,CVE-2020-36179,0
elasticsearch:6.8.11,GHSA-8w26-6f25-cm9x,High,1,CVE-2020-36185,0
elasticsearch:6.8.11,GHSA-8c4j-34r4-xr8g,High,1,CVE-2020-36180,0
elasticsearch:6.8.11,GHSA-89qr-369f-5m5x,High,1,CVE-2020-36182,0
elasticsearch:6.8.11,GHSA-5ww9-j83m-q7qx,High,1,CVE-2019-12086,0
elasticsearch:6.8.11,GHSA-5949-rw7g-wx7w,High,1,CVE-2021-20190,0
elasticsearch:6.8.11,GHSA-57j2-w4cx-62h2,High,1,CVE-2020-36518,0
elasticsearch:6.8.11,GHSA-288c-cq4h-88gq,High,1,CVE-2020-25649,0
elasticsearch:6.8.11,GHSA-mph4-vhrx-mv67,Medium,1,CVE-2019-12384,0
elasticsearch:6.8.11,GHSA-cmfg-87vq-g5g4,Medium,1,CVE-2019-12814,0
elasticsearch:6.8.11,GHSA-xmc8-26q4-qjhx,High,1,CVE-2020-28491,0
elasticsearch:6.8.11,GHSA-jfh8-c2jp-5v3q,Critical,2,CVE-2021-44228,0
elasticsearch:6.8.11,GHSA-7rjr-3q55-vv33,Critical,2,CVE-2021-45046,0
elasticsearch:6.8.11,GHSA-p6xc-xr62-6r2g,High,2,CVE-2021-45105,0
elasticsearch:6.8.11,GHSA-8489-44mv-ggj8,Medium,2,CVE-2021-44832,0
elasticsearch:6.8.11,GHSA-vwqq-5vrc-xw9h,Low,2,CVE-2020-9488,0
elasticsearch:6.8.11,GHSA-grg4-wf29-r9vv,High,2,CVE-2021-37136,0
elasticsearch:6.8.11,GHSA-9vjp-v76f-g363,High,2,CVE-2021-37137,0
elasticsearch:6.8.11,GHSA-cqqj-4p63-rrmm,Critical,2,CVE-2019-20444,0
elasticsearch:6.8.11,GHSA-wx5j-54mm-rqqq,Medium,2,CVE-2021-43797,0
elasticsearch:6.8.11,GHSA-5mcr-gq6c-3hq2,Medium,2,CVE-2021-21290,0
elasticsearch:6.8.11,GHSA-269q-hmxg-m83q,Medium,2,CVE-2022-24823,0
elasticsearch:6.8.11,GHSA-mm9x-g8pc-w292,High,2,CVE-2020-11612,0
elasticsearch:6.8.11,GHSA-p2v9-g2qv-p635,Medium,2,CVE-2019-20445,0
elasticsearch:6.8.11,GHSA-6mjq-h674-j845,Medium,2,CVE-2023-34462,0
elasticsearch:6.8.11,GHSA-rvwf-54qp-4r6v,High,1,CVE-2017-18640,0
elasticsearch:6.8.11,GHSA-mjmj-j48q-9wg2,High,1,CVE-2022-1471,0
elasticsearch:6.8.11,GHSA-3mc7-4q67-w48m,High,1,CVE-2022-25857,0
elasticsearch:6.8.11,GHSA-w37g-rhq8-7m4j,Medium,1,CVE-2022-41854,0
elasticsearch:6.8.11,GHSA-hhhw-99gj-p3c3,Medium,1,CVE-2022-38750,0
elasticsearch:6.8.11,GHSA-c4r9-r8fh-9vj2,Medium,1,CVE-2022-38749,0
elasticsearch:6.8.11,GHSA-9w3m-gqgf-c4p9,Medium,1,CVE-2022-38752,0
elasticsearch:6.8.11,GHSA-98wm-3w3q-mw94,Medium,1,CVE-2022-38751,0
elasticsearch:6.8.11,GHSA-j8wc-gxx9-82hx,High,1,CVE-2021-40690,0
elasticsearch:6.8.11,GHSA-xfrj-6vvc-3xm2,Medium,1,CVE-2023-44483,0
elasticsearch:6.8.11,GHSA-4q98-wr72-h35w,Medium,1,CVE-2019-12400,0
gradle:7.3.3-jdk17-alpine,GHSA-c28r-hw5m-5gv3,High,1,CVE-2022-31159,0
gradle:7.3.3-jdk17-alpine,GHSA-hr8g-6v94-x4m9,Medium,1,CVE-2023-33201,0
gradle:7.3.3-jdk17-alpine,GHSA-gwrp-pvrq-jmwv,Medium,1,CVE-2021-29425,0
gradle:7.3.3-jdk17-alpine,GHSA-gwc9-m7rh-j2ww,High,1,CVE-2021-43565,0
gradle:7.3.3-jdk17-alpine,GHSA-8c26-wmh5-6g9v,High,1,CVE-2022-27191,0
gradle:7.3.3-jdk17-alpine,GHSA-3vm4-22fp-5rfm,High,1,CVE-2020-29652,0
gradle:7.3.3-jdk17-alpine,GHSA-vvpx-j8f3-3w6h,High,1,CVE-2022-41723,1
gradle:7.3.3-jdk17-alpine,GHSA-83g2-8m93-v3w7,High,1,CVE-2021-33194,0
gradle:7.3.3-jdk17-alpine,GHSA-69cg-p879-7622,High,1,CVE-2022-27664,1
gradle:7.3.3-jdk17-alpine,GHSA-4374-p667-p6c8,High,1,CVE-2023-39325,0
gradle:7.3.3-jdk17-alpine,GHSA-qppj-fm5r-hxr3,Medium,1,CVE-2023-44487,2
gradle:7.3.3-jdk17-alpine,GHSA-h86h-8ppg-mxmh,Medium,1,CVE-2021-31525,0
gradle:7.3.3-jdk17-alpine,GHSA-2wrh-6pvc-2jm9,Medium,1,CVE-2023-3978,0
gradle:7.3.3-jdk17-alpine,GHSA-p782-xgp4-8hr8,Medium,1,CVE-2022-29526,1
gradle:7.3.3-jdk17-alpine,GHSA-ppp9-7jff-5vj2,High,1,CVE-2021-38561,0
gradle:7.3.3-jdk17-alpine,GHSA-69ch-w2m2-3vjp,High,1,CVE-2022-32149,0
gradle:7.3.3-jdk17-alpine,GHSA-4jrv-ppp4-jm57,High,1,CVE-2022-25647,0
gradle:7.3.3-jdk17-alpine,GHSA-7g45-4rm6-3mm3,Medium,1,CVE-2023-2976,0
gradle:7.3.3-jdk17-alpine,GHSA-5mg8-w23w-74h3,Low,1,CVE-2020-8908,0
gradle:7.3.3-jdk17-alpine,GHSA-rgv9-q543-rqg4,High,1,CVE-2022-42004,0
gradle:7.3.3-jdk17-alpine,GHSA-jjjh-jjxp-wpff,High,1,CVE-2022-42003,0
gradle:7.3.3-jdk17-alpine,GHSA-57j2-w4cx-62h2,High,1,CVE-2020-36518,0
gradle:7.3.3-jdk17-alpine,GHSA-3x8x-79m2-3w2w,High,1,CVE-2021-46877,0
gradle:7.3.3-jdk17-alpine,GHSA-3p86-9955-h393,High,1,CVE-2023-4759,0
gradle:7.3.3-jdk17-alpine,GHSA-mjmj-j48q-9wg2,High,1,CVE-2022-1471,0
gradle:7.3.3-jdk17-alpine,GHSA-3mc7-4q67-w48m,High,1,CVE-2022-25857,0
gradle:7.3.3-jdk17-alpine,GHSA-w37g-rhq8-7m4j,Medium,1,CVE-2022-41854,0
gradle:7.3.3-jdk17-alpine,GHSA-hhhw-99gj-p3c3,Medium,1,CVE-2022-38750,0
gradle:7.3.3-jdk17-alpine,GHSA-c4r9-r8fh-9vj2,Medium,1,CVE-2022-38749,0
gradle:7.3.3-jdk17-alpine,GHSA-9w3m-gqgf-c4p9,Medium,1,CVE-2022-38752,0
gradle:7.3.3-jdk17-alpine,GHSA-98wm-3w3q-mw94,Medium,1,CVE-2022-38751,0
jetty:9.2.10,GHSA-hmr7-m48g-48f6,Medium,1,CVE-2023-40167,0
jetty:9.2.10,GHSA-cj7v-27pg-wf7q,Low,1,CVE-2022-2047,0
jetty:9.2.10,GHSA-vgg8-72f2-qm23,Critical,1,CVE-2017-7657,0
jetty:9.2.10,GHSA-6x9x-8qw9-9pp6,Critical,1,CVE-2017-7658,0
jetty:9.2.10,GHSA-wfcc-pff6-rgc5,High,1,CVE-2017-9735,0
jetty:9.2.10,GHSA-84q7-p226-4x5w,High,1,CVE-2017-7656,0
jetty:9.2.10,GHSA-26vr-8j45-3r4w,High,1,CVE-2021-28165,0
jetty:9.2.10,GHSA-xc67-hjx6-cgg6,Medium,1,CVE-2019-10247,0
jetty:9.2.10,GHSA-r28m-g6j9-r2h5,Medium,1,CVE-2019-10246,0
jetty:9.2.10,GHSA-qw69-rqj8-6qw8,Medium,1,CVE-2023-26048,0
jetty:9.2.10,GHSA-9rgv-h7x4-qw8g,Medium,1,CVE-2018-12536,0
jetty:9.2.10,GHSA-7vx9-xjhr-rw6h,Medium,1,CVE-2019-10241,0
jetty:9.2.10,GHSA-p26g-97m4-6q7c,Low,1,CVE-2023-26049,0
jetty:9.2.10,GHSA-m6cp-vxjx-65j6,Low,1,CVE-2021-34428,0
jetty:9.2.10,GHSA-gwcr-j4wh-j3cq,Medium,1,CVE-2021-28169,0
jetty:9.2.10,GHSA-3gh6-v5v9-6v9j,Low,1,CVE-2023-36479,0
jetty:9.2.10,GHSA-g3wg-6mcf-8jj6,High,1,CVE-2020-27216,0
jetty:9.2.10,GHSA-6x4w-8w53-xrvv,High,1,CVE-2015-0254,0
neo4j:3.4.13,GHSA-hr8g-6v94-x4m9,Medium,1,CVE-2023-33201,0
neo4j:3.4.13,GHSA-6xx3-rg99-gc3p,Medium,1,CVE-2020-15522,0
neo4j:3.4.13,GHSA-xqfj-vm6h-2x34,High,1,CVE-2021-35517,0
neo4j:3.4.13,GHSA-mc84-pj99-q6hh,High,1,CVE-2021-36090,0
neo4j:3.4.13,GHSA-crv7-7245-f45f,High,1,CVE-2021-35516,0
neo4j:3.4.13,GHSA-7hfm-57qf-j43q,High,1,CVE-2021-35515,0
neo4j:3.4.13,GHSA-53x6-4x5p-rrvv,High,1,CVE-2019-12402,0
neo4j:3.4.13,GHSA-gwrp-pvrq-jmwv,Medium,1,CVE-2021-29425,0
neo4j:3.4.13,GHSA-hmr7-m48g-48f6,Medium,1,CVE-2023-40167,0
neo4j:3.4.13,GHSA-cj7v-27pg-wf7q,Low,1,CVE-2022-2047,0
neo4j:3.4.13,GHSA-h2f4-v4c4-6wx4,High,1,CVE-2018-12545,0
neo4j:3.4.13,GHSA-26vr-8j45-3r4w,High,1,CVE-2021-28165,0
neo4j:3.4.13,GHSA-xc67-hjx6-cgg6,Medium,1,CVE-2019-10247,0
neo4j:3.4.13,GHSA-r28m-g6j9-r2h5,Medium,1,CVE-2019-10246,0
neo4j:3.4.13,GHSA-qw69-rqj8-6qw8,Medium,1,CVE-2023-26048,0
neo4j:3.4.13,GHSA-m394-8rww-3jr7,Medium,1,CVE-2020-27223,0
neo4j:3.4.13,GHSA-86wm-rrjm-8wh8,Medium,1,CVE-2020-27218,0
neo4j:3.4.13,GHSA-7vx9-xjhr-rw6h,Medium,1,CVE-2019-10241,0
neo4j:3.4.13,GHSA-p26g-97m4-6q7c,Low,1,CVE-2023-26049,0
neo4j:3.4.13,GHSA-m6cp-vxjx-65j6,Low,1,CVE-2021-34428,0
neo4j:3.4.13,GHSA-g3wg-6mcf-8jj6,High,1,CVE-2020-27216,0
neo4j:3.4.13,GHSA-p979-4mfw-53vg,High,2,CVE-2019-16869,0
neo4j:3.4.13,GHSA-grg4-wf29-r9vv,High,1,CVE-2021-37136,0
neo4j:3.4.13,GHSA-9vjp-v76f-g363,High,1,CVE-2021-37137,0
neo4j:3.4.13,GHSA-mm9x-g8pc-w292,High,1,CVE-2020-11612,0
neo4j:3.4.13,GHSA-p2v9-g2qv-p635,Medium,1,CVE-2019-20445,0
neo4j:3.4.13,GHSA-6mjq-h674-j845,Medium,1,CVE-2023-34462,0
mongo-express:1,GHSA-67hx-6x53-jw92,Critical,1,CVE-2023-45133,0
mongo-express:1,GHSA-6w63-h3fj-q4vw,High,1,CVE-2023-34104,0
mongo-express:1,GHSA-9c47-m6qq-7p4h,High,1,CVE-2022-46175,0
mongo-express:1,GHSA-vxvm-qww3-2fh7,Medium,1,CVE-2021-32050,0
mongo-express:1,GHSA-c2qf-rxjj-qqgw,Medium,1,CVE-2022-25883,0
clojure:tools-deps-1.11.1.1429-bookworm-slim,GHSA-7g45-4rm6-3mm3,Medium,1,CVE-2023-2976,0
clojure:tools-deps-1.11.1.1429-bookworm-slim,GHSA-5mg8-w23w-74h3,Low,1,CVE-2020-8908,0
matomo:3.13.0-fpm-alpine,GHSA-rpw6-9xfx-jvcx,High,1,CVE-2020-36193,0
matomo:3.13.0-fpm-alpine,GHSA-p8q8-jfcv-g2h2,High,1,CVE-2021-32610,0
matomo:3.13.0-fpm-alpine,GHSA-jh5x-hfhg-78jq,High,1,CVE-2020-28948,0
matomo:3.13.0-fpm-alpine,GHSA-75c5-f4gw-38r9,High,1,CVE-2020-28949,0
matomo:3.13.0-fpm-alpine,GHSA-52m2-vc4m-jj33,High,1,CVE-2022-39261,0
groovy:3.0.0-jre11,GHSA-f62v-xpxf-3v68,High,1,CVE-2020-11979,0
groovy:3.0.0-jre11,GHSA-q5r4-cfpx-h6fh,Medium,1,CVE-2021-36373,0
groovy:3.0.0-jre11,GHSA-5v34-g2px-j4fw,Medium,1,CVE-2021-36374,0
groovy:3.0.0-jre11,GHSA-4p6w-m9wc-c9c9,Medium,1,CVE-2020-1945,0
groovy:3.0.0-jre11,GHSA-rcjj-h6gh-jf3r,Medium,2,CVE-2020-17521,0
groovy:3.0.0-jre11,GHSA-rgv9-q543-rqg4,High,1,CVE-2022-42004,0
groovy:3.0.0-jre11,GHSA-jjjh-jjxp-wpff,High,1,CVE-2022-42003,0
groovy:3.0.0-jre11,GHSA-57j2-w4cx-62h2,High,1,CVE-2020-36518,0
groovy:3.0.0-jre11,GHSA-3x8x-79m2-3w2w,High,1,CVE-2021-46877,0
groovy:3.0.0-jre11,GHSA-288c-cq4h-88gq,High,1,CVE-2020-25649,0
groovy:3.0.0-jre11,GHSA-269g-pwp5-87pp,Medium,1,CVE-2020-15250,0
groovy:3.0.0-jre11,GHSA-rvwf-54qp-4r6v,High,1,CVE-2017-18640,0
groovy:3.0.0-jre11,GHSA-mjmj-j48q-9wg2,High,1,CVE-2022-1471,0
groovy:3.0.0-jre11,GHSA-3mc7-4q67-w48m,High,1,CVE-2022-25857,0
groovy:3.0.0-jre11,GHSA-w37g-rhq8-7m4j,Medium,1,CVE-2022-41854,0
groovy:3.0.0-jre11,GHSA-hhhw-99gj-p3c3,Medium,1,CVE-2022-38750,0
groovy:3.0.0-jre11,GHSA-c4r9-r8fh-9vj2,Medium,1,CVE-2022-38749,0
groovy:3.0.0-jre11,GHSA-9w3m-gqgf-c4p9,Medium,1,CVE-2022-38752,0
groovy:3.0.0-jre11,GHSA-98wm-3w3q-mw94,Medium,1,CVE-2022-38751,0
groovy:3.0.0-jre11,GHSA-xw4p-crpj-vjx2,High,1,CVE-2021-39152,0
groovy:3.0.0-jre11,GHSA-rmr5-cpv2-vgjf,High,1,CVE-2021-43859,0
groovy:3.0.0-jre11,GHSA-qrx8-8545-4wg2,High,1,CVE-2021-39148,0
groovy:3.0.0-jre11,GHSA-p8pq-r894-fm8f,High,1,CVE-2021-39146,0
groovy:3.0.0-jre11,GHSA-mw36-7c6c-q4q2,High,1,CVE-2020-26217,0
groovy:3.0.0-jre11,GHSA-j9h8-phrw-h4fh,High,1,CVE-2021-39144,0
groovy:3.0.0-jre11,GHSA-j563-grx4-pjpv,High,1,CVE-2022-41966,0
groovy:3.0.0-jre11,GHSA-hph2-m3g5-xxv4,High,1,CVE-2021-39151,0
groovy:3.0.0-jre11,GHSA-h7v4-7xg3-hxcc,High,1,CVE-2021-39147,0
groovy:3.0.0-jre11,GHSA-g5w6-mrj7-75h2,High,1,CVE-2021-39141,0
groovy:3.0.0-jre11,GHSA-f8cc-g7j8-xxpm,High,1,CVE-2022-40151,0
groovy:3.0.0-jre11,GHSA-cxfm-5m4g-x7xp,High,1,CVE-2021-39150,0
groovy:3.0.0-jre11,GHSA-8jrj-525p-826v,High,1,CVE-2021-39145,0
groovy:3.0.0-jre11,GHSA-7chv-rrw6-w6fc,High,1,CVE-2021-29505,0
groovy:3.0.0-jre11,GHSA-6w62-hx7r-mw68,High,1,CVE-2021-39154,0
groovy:3.0.0-jre11,GHSA-64xx-cq4q-mf44,High,1,CVE-2021-39139,0
groovy:3.0.0-jre11,GHSA-4cch-wxpw-8p28,High,1,CVE-2020-26258,0
groovy:3.0.0-jre11,GHSA-3ccq-5vw3-2p6x,High,1,CVE-2021-39149,0
groovy:3.0.0-jre11,GHSA-2q8x-2p7f-574v,High,1,CVE-2021-39153,0
groovy:3.0.0-jre11,GHSA-2p3x-qw9c-25hh,High,1,CVE-2021-21341,0
groovy:3.0.0-jre11,GHSA-qpfq-ph7r-qv6f,Medium,1,CVE-2021-21347,0
groovy:3.0.0-jre11,GHSA-jfvx-7wrx-43fh,Medium,1,CVE-2020-26259,0
groovy:3.0.0-jre11,GHSA-hwpc-8xqv-jvj4,Medium,1,CVE-2021-21345,0
groovy:3.0.0-jre11,GHSA-hvv8-336g-rx3m,Medium,1,CVE-2021-21342,0
groovy:3.0.0-jre11,GHSA-hrcp-8f3q-4w2c,Medium,1,CVE-2021-21351,0
groovy:3.0.0-jre11,GHSA-f6hm-88x3-mfjv,Medium,1,CVE-2021-21349,0
groovy:3.0.0-jre11,GHSA-74cv-f58x-f9wf,Medium,1,CVE-2021-21343,0
groovy:3.0.0-jre11,GHSA-6wf9-jmg9-vxcc,Medium,1,CVE-2021-39140,0
groovy:3.0.0-jre11,GHSA-59jw-jqf4-3wq3,Medium,1,CVE-2021-21344,0
groovy:3.0.0-jre11,GHSA-56p8-3fh9-4cvq,Medium,1,CVE-2021-21348,0
groovy:3.0.0-jre11,GHSA-4hrm-m67v-5cxr,Medium,1,CVE-2021-21346,0
groovy:3.0.0-jre11,GHSA-43gc-mjxg-gvrq,Medium,1,CVE-2021-21350,0
cassandra:2.1.21,GHSA-mvr2-9pj6-7w5j,Medium,1,CVE-2018-10237,0
cassandra:2.1.21,GHSA-7g45-4rm6-3mm3,Medium,1,CVE-2023-2976,0
cassandra:2.1.21,GHSA-5mg8-w23w-74h3,Low,1,CVE-2020-8908,0
cassandra:2.1.21,GHSA-9h6p-92jq-888x,Medium,1,CVE-2015-0886,0
cassandra:2.1.21,GHSA-wjxj-f8rg-99wx,High,1,CVE-2018-1320,0
cassandra:2.1.21,GHSA-rj7p-rfgp-852x,High,1,CVE-2019-0205,0
cassandra:2.1.21,GHSA-vx85-mj8c-4qm6,Medium,1,CVE-2018-11798,0
cassandra:2.1.21,GHSA-vmfg-rjjm-rjrj,Critical,2,CVE-2017-5929,0
cassandra:2.1.21,GHSA-668q-qrv7-99fm,Medium,1,CVE-2021-42550,0
cassandra:2.1.21,GHSA-cqqj-4p63-rrmm,Critical,2,CVE-2019-20444,0
cassandra:2.1.21,GHSA-xfv3-rrfm-f2rv,High,2,CVE-2015-2156,0
cassandra:2.1.21,GHSA-grg4-wf29-r9vv,High,2,CVE-2021-37136,0
cassandra:2.1.21,GHSA-9vjp-v76f-g363,High,2,CVE-2021-37137,0
cassandra:2.1.21,GHSA-wx5j-54mm-rqqq,Medium,2,CVE-2021-43797,0
cassandra:2.1.21,GHSA-wm47-8v5p-wjpj,Medium,2,CVE-2021-21295,0
cassandra:2.1.21,GHSA-p2v9-g2qv-p635,Medium,2,CVE-2019-20445,0
cassandra:2.1.21,GHSA-f256-j965-7f32,Medium,2,CVE-2021-21409,0
cassandra:2.1.21,GHSA-7vpq-g998-qpv7,Medium,2,CVE-2014-0193,0
cassandra:2.1.21,GHSA-5mcr-gq6c-3hq2,Medium,2,CVE-2021-21290,0
cassandra:2.1.21,GHSA-p979-4mfw-53vg,High,1,CVE-2019-16869,0
cassandra:2.1.21,GHSA-rvwf-54qp-4r6v,High,1,CVE-2017-18640,0
cassandra:2.1.21,GHSA-mjmj-j48q-9wg2,High,1,CVE-2022-1471,0
cassandra:2.1.21,GHSA-3mc7-4q67-w48m,High,1,CVE-2022-25857,0
cassandra:2.1.21,GHSA-w37g-rhq8-7m4j,Medium,1,CVE-2022-41854,0
cassandra:2.1.21,GHSA-hhhw-99gj-p3c3,Medium,1,CVE-2022-38750,0
cassandra:2.1.21,GHSA-c4r9-r8fh-9vj2,Medium,1,CVE-2022-38749,0
cassandra:2.1.21,GHSA-9w3m-gqgf-c4p9,Medium,1,CVE-2022-38752,0
cassandra:2.1.21,GHSA-98wm-3w3q-mw94,Medium,1,CVE-2022-38751,0
cassandra:2.1.21,GHSA-qcwq-55hx-v3vh,High,1,CVE-2023-34455,0
cassandra:2.1.21,GHSA-55g7-9cwv-5qfv,High,1,CVE-2023-43642,0
cassandra:2.1.21,GHSA-pqr6-cmr2-h8hf,Medium,1,CVE-2023-34453,0
cassandra:2.1.21,GHSA-fjpj-2g6w-x25r,Medium,1,CVE-2023-34454,0
sentry:8.14,GHSA-vfq6-hq5r-27r6,Critical,1,CVE-2019-19844,0
sentry:8.14,GHSA-hmr4-m2h5-33qx,Critical,1,CVE-2020-7471,0
sentry:8.14,GHSA-wh4h-v3f2-r2pp,High,1,CVE-2019-6975,0
sentry:8.14,GHSA-v6rh-hp5x-86rv,High,1,CVE-2021-44420,0
sentry:8.14,GHSA-pw27-w7w4-9qc7,High,1,CVE-2016-2512,0
sentry:8.14,GHSA-h582-2pch-3xv3,High,1,CVE-2015-5143,0
sentry:8.14,GHSA-crhm-qpjc-cm64,High,1,CVE-2016-7401,0
sentry:8.14,GHSA-3gh2-xw74-jmcw,High,1,CVE-2020-9402,0
sentry:8.14,GHSA-q5qw-4364-5hhm,Medium,1,CVE-2015-5144,0
sentry:8.14,GHSA-c8c8-9472-w52h,Medium,1,CVE-2016-6186,0
sentry:8.14,GHSA-68w8-qjq3-2gfm,Medium,1,CVE-2021-33203,0
sentry:8.14,GHSA-6565-fg86-6jcx,Medium,1,CVE-2015-2241,0
sentry:8.14,GHSA-337x-4q8g-prc5,Medium,1,CVE-2019-3498,0
sentry:8.14,GHSA-fp6p-5xvw-m74f,Low,1,CVE-2016-2513,0
sentry:8.14,GHSA-rwv7-3v45-hg29,Critical,1,CVE-2021-25288,0
sentry:8.14,GHSA-r7rm-8j6h-r933,Critical,1,CVE-2020-5311,0
sentry:8.14,GHSA-9j59-75qj-795w,Critical,1,CVE-2022-24303,0
sentry:8.14,GHSA-8vj2-vxx3-667w,Critical,1,CVE-2022-22817,0
sentry:8.14,GHSA-77gc-v2xv-rvvh,Critical,1,CVE-2021-25287,0
sentry:8.14,GHSA-7534-mm45-c74v,Critical,1,CVE-2021-34552,0
sentry:8.14,GHSA-w4vg-rf63-f3j3,High,1,CVE-2016-9190,0
sentry:8.14,GHSA-vqcj-wrf2-7v73,High,1,CVE-2020-35654,0
sentry:8.14,GHSA-vcqg-3p29-xw73,High,1,CVE-2020-5310,0
sentry:8.14,GHSA-q5hq-fp76-qmrc,High,1,CVE-2021-28677,0
sentry:8.14,GHSA-p49h-hjvm-jg3h,High,1,CVE-2020-5312,0
sentry:8.14,GHSA-mvg9-xffr-p774,High,1,CVE-2021-25291,0
sentry:8.14,GHSA-m2vv-5vj5-2hm7,High,1,CVE-2022-45198,0
sentry:8.14,GHSA-j7mj-748x-7p78,High,1,CVE-2019-16865,0
sentry:8.14,GHSA-j7hp-h8jx-5ppr,High,1,CVE-2023-4863,0
sentry:8.14,GHSA-hj69-c76v-86wr,High,1,CVE-2020-5313,0
sentry:8.14,GHSA-f5g8-5qq7-938w,High,1,CVE-2020-35653,0
sentry:8.14,GHSA-f4w8-cv6p-x6r5,High,1,CVE-2021-27921,0
sentry:8.14,GHSA-95q3-8gr9-gm8w,High,1,CVE-2021-27923,0
sentry:8.14,GHSA-8xjq-8fcg-g5hw,High,1,CVE-2021-25290,0
sentry:8.14,GHSA-8843-m7mw-mxqm,High,1,CVE-2020-10379,0
sentry:8.14,GHSA-7r7m-5h27-29hp,High,1,CVE-2021-28676,0
sentry:8.14,GHSA-5gm3-px64-rw72,High,1,CVE-2019-19911,0
sentry:8.14,GHSA-43fq-w8qq-v88h,High,1,CVE-2020-11538,0
sentry:8.14,GHSA-3wvg-mj6g-m9cv,High,1,CVE-2021-27922,0
sentry:8.14,GHSA-xrcv-f9gm-v42c,Medium,1,CVE-2022-22816,0
sentry:8.14,GHSA-vj42-xq3r-hr3r,Medium,1,CVE-2020-10994,0
sentry:8.14,GHSA-rwr3-c2q8-gm56,Medium,1,CVE-2016-9189,0
sentry:8.14,GHSA-pw3c-h7wp-cvhx,Medium,1,CVE-2022-22815,0
sentry:8.14,GHSA-hf64-x4gq-p99h,Medium,1,CVE-2020-35655,0
sentry:8.14,GHSA-g6rj-rv7j-xwp4,Medium,1,CVE-2021-28675,0
sentry:8.14,GHSA-cqhg-xjhh-p8hf,Medium,1,CVE-2020-10177,0
sentry:8.14,GHSA-3xv8-3j54-hgrp,Medium,1,CVE-2020-10378,0
sentry:8.14,GHSA-r9jw-mwhq-wp62,High,1,CVE-2017-11424,0
sentry:8.14,GHSA-ffqj-6fqr-9h24,High,1,CVE-2022-29217,0
sentry:8.14,GHSA-rprw-h62v-c2w7,Critical,1,CVE-2017-18342,0
sentry:8.14,GHSA-8q59-q68h-6hv4,Critical,1,CVE-2020-14343,0
sentry:8.14,GHSA-6757-jp84-gxfx,Critical,1,CVE-2020-1747,0
sentry:8.14,GHSA-q4xr-rc97-m4xx,High,1,CVE-2021-23727,0
sentry:8.14,GHSA-x4qr-2fvf-3mr5,High,1,CVE-2023-0286,0
sentry:8.14,GHSA-w7pp-m8wf-vj6r,Medium,1,CVE-2023-23931,0
sentry:8.14,GHSA-hggm-jpg3-v476,Medium,1,CVE-2020-25659,0
sentry:8.14,GHSA-pghf-347x-c2gj,High,1,CVE-2021-30459,0
sentry:8.14,GHSA-fx83-3ph3-9j2q,Medium,1,CVE-2020-25626,0
sentry:8.14,GHSA-gg84-qgv9-w4pq,Low,1,CVE-2020-11078,0
sentry:8.14,GHSA-93xj-8mrv-444m,Low,1,CVE-2021-21240,0
sentry:8.14,GHSA-55x5-fj6c-h6m8,High,1,CVE-2021-43818,0
sentry:8.14,GHSA-xp26-p53h-6h2p,Medium,1,CVE-2018-19787,0
