image_name,vuln_id,severity,count,related_vuln,r_count
couchbase:enterprise-7.1.6,GHSA-5ffw-gxpp-mxpf,Medium,1,CVE-2022-31030,0
couchbase:enterprise-7.1.6,GHSA-36xw-fx78-c5r4,Medium,1,CVE-2020-15257,0
couchbase:enterprise-7.1.6,GHSA-2qjp-425j-52j9,Medium,1,CVE-2022-23471,0
couchbase:enterprise-7.1.6,GHSA-259w-8hf6-59c2,Medium,1,CVE-2023-25153,0
couchbase:enterprise-7.1.6,GHSA-hqxw-f8mx-cpmw,High,1,CVE-2023-2253,0
couchbase:enterprise-7.1.6,GHSA-j249-ghv5-7mxv,High,1,CVE-2019-13509,0
couchbase:enterprise-7.1.6,GHSA-232p-vwff-86mp,High,1,CVE-2023-28840,0
couchbase:enterprise-7.1.6,GHSA-6wrf-mxfj-pf5p,Medium,1,CVE-2023-28842,0
couchbase:enterprise-7.1.6,GHSA-33pg-m6jh-5237,Medium,1,CVE-2023-28841,0
couchbase:enterprise-7.1.6,GHSA-v86x-5fm3-5p7j,Medium,1,CVE-2023-40577,0
couchbase:enterprise-7.1.6,GHSA-cg3q-j54f-5p7p,High,1,CVE-2022-21698,0
couchbase:enterprise-7.1.6,GHSA-vx57-7f4q-fpc7,Medium,1,CVE-2021-29622,0
couchbase:enterprise-7.1.6,GHSA-f6mq-5m25-4r72,Medium,1,CVE-2021-20329,0
couchbase:enterprise-7.1.6,GHSA-45x7-px36-x8w8,Medium,13,CVE-2023-48795,0
couchbase:enterprise-7.1.6,GHSA-vvpx-j8f3-3w6h,High,8,CVE-2022-41723,1
couchbase:enterprise-7.1.6,GHSA-fxg5-wq6x-vr4w,High,8,CVE-2022-41721,0
couchbase:enterprise-7.1.6,GHSA-69cg-p879-7622,High,1,CVE-2022-27664,1
couchbase:enterprise-7.1.6,GHSA-4374-p667-p6c8,High,9,CVE-2023-39325,0
couchbase:enterprise-7.1.6,GHSA-qppj-fm5r-hxr3,Medium,17,CVE-2023-44487,1
couchbase:enterprise-7.1.6,GHSA-2wrh-6pvc-2jm9,Medium,9,CVE-2023-3978,0
couchbase:enterprise-7.1.6,GHSA-69ch-w2m2-3vjp,High,11,CVE-2022-32149,0
couchbase:enterprise-7.1.6,GHSA-7g45-4rm6-3mm3,Medium,1,CVE-2023-2976,0
couchbase:enterprise-7.1.6,GHSA-5mg8-w23w-74h3,Low,1,CVE-2020-8908,0
couchbase:enterprise-7.1.6,GHSA-8cfg-vx93-jvxw,Medium,1,CVE-2020-8565,0
couchbase:enterprise-7.1.6,GHSA-6mjq-h674-j845,Medium,2,CVE-2023-34462,0
couchbase:enterprise-7.1.6,GHSA-j225-cvw7-qrx7,Medium,1,CVE-2023-52323,0
couchbase:enterprise-7.1.6,GHSA-qcwq-55hx-v3vh,High,1,CVE-2023-34455,0
couchbase:enterprise-7.1.6,GHSA-55g7-9cwv-5qfv,High,1,CVE-2023-43642,0
couchbase:enterprise-7.1.6,GHSA-pqr6-cmr2-h8hf,Medium,1,CVE-2023-34453,0
couchbase:enterprise-7.1.6,GHSA-fjpj-2g6w-x25r,Medium,1,CVE-2023-34454,0
couchbase:enterprise-7.1.6,GHSA-v845-jxx5-vc9f,Medium,1,CVE-2023-43804,0
couchbase:enterprise-7.1.6,GHSA-g4mx-q9vg-27p4,Medium,1,CVE-2023-45803,0
mysql:8.0-debian,GHSA-xr7r-f8xq-vfvv,High,1,CVE-2024-21626,0
mysql:8.0-debian,GHSA-vpvm-3wq2-2wvm,High,1,CVE-2023-27561,0
mysql:8.0-debian,GHSA-g2j6-57v7-gm8c,Medium,1,CVE-2023-28642,0
mysql:8.0-debian,GHSA-f3fp-gc8g-vw66,Medium,1,CVE-2022-29162,0
mysql:8.0-debian,GHSA-m8cg-xc2p-r3fc,Low,1,CVE-2023-25809,0
traefik:v2.10.7,GHSA-232p-vwff-86mp,High,1,CVE-2023-28840,0
traefik:v2.10.7,GHSA-6wrf-mxfj-pf5p,Medium,1,CVE-2023-28842,0
traefik:v2.10.7,GHSA-33pg-m6jh-5237,Medium,1,CVE-2023-28841,0
traefik:v2.10.7,GHSA-ppxx-5m9h-6vxf,Medium,1,CVE-2023-49295,0
traefik:v2.10.7,GHSA-45x7-px36-x8w8,Medium,1,CVE-2023-48795,0
owncloud:9-fpm,GHSA-w248-ffj2-4v5q,High,2,CVE-2022-31043,0
owncloud:9-fpm,GHSA-q559-8m2m-g699,High,2,CVE-2022-31091,0
owncloud:9-fpm,GHSA-m6ch-gg5f-wxx3,High,1,CVE-2016-5385,0
owncloud:9-fpm,GHSA-f2wf-25xc-69c9,High,2,CVE-2022-31042,0
owncloud:9-fpm,GHSA-cwmx-hcrq-mhc3,High,2,CVE-2022-29248,0
owncloud:9-fpm,GHSA-25mq-v84q-4j7r,High,2,CVE-2022-31090,0
owncloud:9-fpm,GHSA-9f46-5r25-5wfm,Critical,1,CVE-2021-32708,0
owncloud:9-fpm,GHSA-rpw6-9xfx-jvcx,High,1,CVE-2020-36193,0
owncloud:9-fpm,GHSA-p8q8-jfcv-g2h2,High,1,CVE-2021-32610,0
owncloud:9-fpm,GHSA-jh5x-hfhg-78jq,High,1,CVE-2020-28948,0
owncloud:9-fpm,GHSA-75c5-f4gw-38r9,High,1,CVE-2020-28949,0
owncloud:9-fpm,GHSA-3q76-jq6m-573p,High,1,CVE-2018-1000888,0
owncloud:9-fpm,GHSA-vf4w-fg7r-5v94,High,1,CVE-2021-30130,0
ghost:5.79,GHSA-wf5p-g6vw-rhxx,Medium,1,CVE-2023-45857,0
ghost:5.79,GHSA-gxpj-cx7g-858c,Medium,1,CVE-2017-16137,0
ghost:5.79,GHSA-w573-4hg7-7wgq,High,1,CVE-2022-38900,0
ghost:5.79,GHSA-wm7h-9275-46v2,High,1,CVE-2022-24434,0
ghost:5.79,GHSA-x3cc-x39p-42qx,Medium,1,CVE-2023-26920,0
ghost:5.79,GHSA-xr7r-f8xq-vfvv,High,1,CVE-2024-21626,0
ghost:5.79,GHSA-vpvm-3wq2-2wvm,High,1,CVE-2023-27561,0
ghost:5.79,GHSA-g2j6-57v7-gm8c,Medium,1,CVE-2023-28642,0
ghost:5.79,GHSA-f3fp-gc8g-vw66,Medium,1,CVE-2022-29162,0
ghost:5.79,GHSA-m8cg-xc2p-r3fc,Low,1,CVE-2023-25809,0
ghost:5.79,GHSA-pfrx-2q88-qq97,Medium,3,CVE-2022-33987,0
ghost:5.79,GHSA-rc47-6667-2j5j,High,1,CVE-2022-25881,0
ghost:5.79,GHSA-78xj-cgh5-2h22,Medium,2,CVE-2023-42282,0
ghost:5.79,GHSA-qwph-4952-7xr6,Medium,1,CVE-2022-23540,0
ghost:5.79,GHSA-hjrf-2m68-5959,Medium,1,CVE-2022-23541,0
ghost:5.79,GHSA-8cf7-32gw-wr33,Medium,1,CVE-2022-23539,0
ghost:5.79,GHSA-4jv9-3563-23j3,High,1,CVE-2016-20018,0
ghost:5.79,GHSA-p6mc-m468-83gw,High,1,CVE-2020-8203,0
ghost:5.79,GHSA-3xq5-wjfh-ppjc,High,1,CVE-2023-22467,0
ghost:5.79,GHSA-wc69-rhjr-hc9g,High,2,CVE-2022-31129,0
ghost:5.79,GHSA-8hfj-j24r-96c4,High,2,CVE-2022-24785,0
ghost:5.79,GHSA-rp65-9cf3-cjxr,High,1,CVE-2021-3803,0
ghost:5.79,GHSA-p8p7-x288-28g6,Medium,1,CVE-2023-28155,0
ghost:5.79,GHSA-c2qf-rxjj-qqgw,Medium,2,CVE-2022-25883,0
ghost:5.79,GHSA-72xf-g2v4-qvf3,Medium,2,CVE-2023-26136,0
ghost:5.79,GHSA-w5p7-h5w8-2hfq,High,1,CVE-2020-7753,0
ghost:5.79,GHSA-cf4h-3jhx-xvhq,Critical,2,CVE-2021-23358,0
ghost:5.79,GHSA-wqq4-5wpv-mx2g,Low,1,CVE-2023-45143,0
ghost:5.79,GHSA-3787-6prv-h9w3,Low,1,CVE-2024-24758,0
ghost:5.79,GHSA-qgmg-gppg-76g5,Medium,3,CVE-2021-3765,0
ghost:5.79,GHSA-j8xg-fqg3-53r7,Medium,1,CVE-2023-26115,0
couchbase:enterprise-7.2.4,GHSA-4265-ccf5-phj5,High,1,CVE-2024-26308,0
couchbase:enterprise-7.2.4,GHSA-6vqw-3v5j-54x4,High,1,CVE-2024-26130,0
couchbase:enterprise-7.2.4,GHSA-3ww4-gg4f-jr7f,High,1,CVE-2023-50782,0
couchbase:enterprise-7.2.4,GHSA-jfhm-5ghh-2f97,Medium,1,CVE-2023-49083,0
couchbase:enterprise-7.2.4,GHSA-9v9h-cgj8-h64p,Medium,1,CVE-2024-0727,2
couchbase:enterprise-7.2.4,GHSA-9w9f-6mg8-jp7w,Medium,3,CVE-2022-31022,0
couchbase:enterprise-7.2.4,GHSA-mvff-h3cj-wj9c,High,1,CVE-2021-43816,0
couchbase:enterprise-7.2.4,GHSA-crp2-qrr5-8pq7,High,1,CVE-2022-23648,0
couchbase:enterprise-7.2.4,GHSA-hmfx-3pcx-653p,Medium,1,CVE-2023-25173,0
couchbase:enterprise-7.2.4,GHSA-5ffw-gxpp-mxpf,Medium,1,CVE-2022-31030,0
couchbase:enterprise-7.2.4,GHSA-2qjp-425j-52j9,Medium,1,CVE-2022-23471,0
couchbase:enterprise-7.2.4,GHSA-259w-8hf6-59c2,Medium,1,CVE-2023-25153,0
couchbase:enterprise-7.2.4,GHSA-hqxw-f8mx-cpmw,High,1,CVE-2023-2253,0
couchbase:enterprise-7.2.4,GHSA-232p-vwff-86mp,High,1,CVE-2023-28840,0
couchbase:enterprise-7.2.4,GHSA-6wrf-mxfj-pf5p,Medium,1,CVE-2023-28842,0
couchbase:enterprise-7.2.4,GHSA-33pg-m6jh-5237,Medium,1,CVE-2023-28841,0
couchbase:enterprise-7.2.4,GHSA-v86x-5fm3-5p7j,Medium,1,CVE-2023-40577,0
couchbase:enterprise-7.2.4,GHSA-7rg2-cxvp-9p7p,Medium,1,CVE-2022-46146,0
couchbase:enterprise-7.2.4,GHSA-8c26-wmh5-6g9v,High,1,CVE-2022-27191,0
couchbase:enterprise-7.2.4,GHSA-45x7-px36-x8w8,Medium,13,CVE-2023-48795,0
couchbase:enterprise-7.2.4,GHSA-vvpx-j8f3-3w6h,High,1,CVE-2022-41723,0
couchbase:enterprise-7.2.4,GHSA-69cg-p879-7622,High,1,CVE-2022-27664,0
couchbase:enterprise-7.2.4,GHSA-4374-p667-p6c8,High,8,CVE-2023-39325,1
couchbase:enterprise-7.2.4,GHSA-qppj-fm5r-hxr3,Medium,9,CVE-2023-44487,1
couchbase:enterprise-7.2.4,GHSA-2wrh-6pvc-2jm9,Medium,8,CVE-2023-3978,0
couchbase:enterprise-7.2.4,GHSA-p782-xgp4-8hr8,Medium,1,CVE-2022-29526,0
couchbase:enterprise-7.2.4,GHSA-69ch-w2m2-3vjp,High,4,CVE-2022-32149,0
couchbase:enterprise-7.2.4,GHSA-hp87-p4gw-j4gq,High,1,CVE-2022-28948,0
couchbase:enterprise-7.2.4,GHSA-j225-cvw7-qrx7,Medium,1,CVE-2023-52323,0
elasticsearch:8.12.1,GHSA-4265-ccf5-phj5,High,1,CVE-2024-26308,0
elasticsearch:8.12.1,GHSA-493p-pfq6-5258,High,1,CVE-2023-1370,0
nextcloud:stable-fpm-alpine,GHSA-557v-xcg6-rm5m,Medium,1,CVE-2023-51651,0
vault:1.12.7,GHSA-86c6-3g63-5w64,High,1,CVE-2023-5077,0
vault:1.12.7,GHSA-6p62-6cg9-f5f5,High,1,CVE-2023-6337,0
vault:1.12.7,GHSA-4qhc-v8r6-8vwm,High,1,CVE-2023-5954,0
vault:1.12.7,GHSA-v84f-6r39-cpfc,Medium,1,CVE-2023-4680,0
vault:1.12.7,GHSA-9v3w-w2jh-4hff,Medium,1,CVE-2023-3462,0
vault:1.12.7,GHSA-fwv2-65wh-2w8c,High,1,CVE-2023-34231,0
vault:1.12.7,GHSA-45x7-px36-x8w8,Medium,1,CVE-2023-48795,0
vault:1.12.7,GHSA-4374-p667-p6c8,High,1,CVE-2023-39325,0
vault:1.12.7,GHSA-qppj-fm5r-hxr3,Medium,2,CVE-2023-44487,1
vault:1.12.7,GHSA-2wrh-6pvc-2jm9,Medium,1,CVE-2023-3978,0
sentry:onbuild,GHSA-vfq6-hq5r-27r6,Critical,1,CVE-2019-19844,0
sentry:onbuild,GHSA-hmr4-m2h5-33qx,Critical,1,CVE-2020-7471,0
sentry:onbuild,GHSA-wh4h-v3f2-r2pp,High,1,CVE-2019-6975,0
sentry:onbuild,GHSA-v6rh-hp5x-86rv,High,1,CVE-2021-44420,0
sentry:onbuild,GHSA-pw27-w7w4-9qc7,High,1,CVE-2016-2512,0
sentry:onbuild,GHSA-h582-2pch-3xv3,High,1,CVE-2015-5143,0
sentry:onbuild,GHSA-crhm-qpjc-cm64,High,1,CVE-2016-7401,0
sentry:onbuild,GHSA-3gh2-xw74-jmcw,High,1,CVE-2020-9402,0
sentry:onbuild,GHSA-xxj9-f6rv-m3x4,Medium,1,CVE-2024-24680,0
sentry:onbuild,GHSA-q5qw-4364-5hhm,Medium,1,CVE-2015-5144,0
sentry:onbuild,GHSA-c8c8-9472-w52h,Medium,1,CVE-2016-6186,0
sentry:onbuild,GHSA-68w8-qjq3-2gfm,Medium,1,CVE-2021-33203,0
sentry:onbuild,GHSA-6565-fg86-6jcx,Medium,1,CVE-2015-2241,0
sentry:onbuild,GHSA-337x-4q8g-prc5,Medium,1,CVE-2019-3498,0
sentry:onbuild,GHSA-fp6p-5xvw-m74f,Low,1,CVE-2016-2513,0
sentry:onbuild,GHSA-rwv7-3v45-hg29,Critical,1,CVE-2021-25288,0
sentry:onbuild,GHSA-r7rm-8j6h-r933,Critical,1,CVE-2020-5311,0
sentry:onbuild,GHSA-9j59-75qj-795w,Critical,1,CVE-2022-24303,0
sentry:onbuild,GHSA-8vj2-vxx3-667w,Critical,1,CVE-2022-22817,0
sentry:onbuild,GHSA-77gc-v2xv-rvvh,Critical,1,CVE-2021-25287,0
sentry:onbuild,GHSA-7534-mm45-c74v,Critical,1,CVE-2021-34552,0
sentry:onbuild,GHSA-vqcj-wrf2-7v73,High,1,CVE-2020-35654,0
sentry:onbuild,GHSA-vcqg-3p29-xw73,High,1,CVE-2020-5310,0
sentry:onbuild,GHSA-q5hq-fp76-qmrc,High,1,CVE-2021-28677,0
sentry:onbuild,GHSA-p49h-hjvm-jg3h,High,1,CVE-2020-5312,0
sentry:onbuild,GHSA-mvg9-xffr-p774,High,1,CVE-2021-25291,0
sentry:onbuild,GHSA-m2vv-5vj5-2hm7,High,1,CVE-2022-45198,0
sentry:onbuild,GHSA-j7mj-748x-7p78,High,1,CVE-2019-16865,0
sentry:onbuild,GHSA-j7hp-h8jx-5ppr,High,1,CVE-2023-4863,0
sentry:onbuild,GHSA-hj69-c76v-86wr,High,1,CVE-2020-5313,0
sentry:onbuild,GHSA-f5g8-5qq7-938w,High,1,CVE-2020-35653,0
sentry:onbuild,GHSA-f4w8-cv6p-x6r5,High,1,CVE-2021-27921,0
sentry:onbuild,GHSA-95q3-8gr9-gm8w,High,1,CVE-2021-27923,0
sentry:onbuild,GHSA-8xjq-8fcg-g5hw,High,1,CVE-2021-25290,0
sentry:onbuild,GHSA-8ghj-p4vj-mr35,High,1,CVE-2023-44271,0
sentry:onbuild,GHSA-8843-m7mw-mxqm,High,1,CVE-2020-10379,0
sentry:onbuild,GHSA-7r7m-5h27-29hp,High,1,CVE-2021-28676,0
sentry:onbuild,GHSA-5gm3-px64-rw72,High,1,CVE-2019-19911,0
sentry:onbuild,GHSA-43fq-w8qq-v88h,High,1,CVE-2020-11538,0
sentry:onbuild,GHSA-3wvg-mj6g-m9cv,High,1,CVE-2021-27922,0
sentry:onbuild,GHSA-3f63-hfp8-52jq,High,1,CVE-2023-50447,0
sentry:onbuild,GHSA-xrcv-f9gm-v42c,Medium,1,CVE-2022-22816,0
sentry:onbuild,GHSA-vj42-xq3r-hr3r,Medium,1,CVE-2020-10994,0
sentry:onbuild,GHSA-pw3c-h7wp-cvhx,Medium,1,CVE-2022-22815,0
sentry:onbuild,GHSA-hf64-x4gq-p99h,Medium,1,CVE-2020-35655,0
sentry:onbuild,GHSA-g6rj-rv7j-xwp4,Medium,1,CVE-2021-28675,0
sentry:onbuild,GHSA-cqhg-xjhh-p8hf,Medium,1,CVE-2020-10177,0
sentry:onbuild,GHSA-3xv8-3j54-hgrp,Medium,1,CVE-2020-10378,0
sentry:onbuild,GHSA-ffqj-6fqr-9h24,High,1,CVE-2022-29217,0
sentry:onbuild,GHSA-rprw-h62v-c2w7,Critical,1,CVE-2017-18342,0
sentry:onbuild,GHSA-8q59-q68h-6hv4,Critical,1,CVE-2020-14343,0
sentry:onbuild,GHSA-6757-jp84-gxfx,Critical,1,CVE-2020-1747,0
sentry:onbuild,GHSA-q4xr-rc97-m4xx,High,1,CVE-2021-23727,0
sentry:onbuild,GHSA-xqr8-7jwr-rhp7,High,1,CVE-2023-37920,0
sentry:onbuild,GHSA-43fp-rhv2-5gv8,Medium,1,CVE-2022-23491,0
sentry:onbuild,GHSA-x4qr-2fvf-3mr5,High,1,CVE-2023-0286,0
sentry:onbuild,GHSA-3ww4-gg4f-jr7f,High,1,CVE-2023-50782,0
sentry:onbuild,GHSA-w7pp-m8wf-vj6r,Medium,1,CVE-2023-23931,0
sentry:onbuild,GHSA-hggm-jpg3-v476,Medium,1,CVE-2020-25659,0
sentry:onbuild,GHSA-9v9h-cgj8-h64p,Medium,1,CVE-2024-0727,0
sentry:onbuild,GHSA-fx83-3ph3-9j2q,Medium,1,CVE-2020-25626,0
sentry:onbuild,GHSA-gg84-qgv9-w4pq,Low,1,CVE-2020-11078,0
sentry:onbuild,GHSA-93xj-8mrv-444m,Low,1,CVE-2021-21240,0
sentry:onbuild,GHSA-55x5-fj6c-h6m8,High,1,CVE-2021-43818,0
sentry:onbuild,GHSA-wrxv-2j5q-m38w,Medium,1,CVE-2022-2309,0
sentry:onbuild,GHSA-pgww-xf46-h92r,Medium,1,CVE-2020-27783,0
sentry:onbuild,GHSA-jq4v-f5q6-mjqq,Medium,1,CVE-2021-28957,0
sentry:onbuild,GHSA-mq26-g339-26xf,Medium,1,CVE-2023-5752,0
sentry:onbuild,GHSA-5xp3-jfq3-5q8x,Medium,1,CVE-2021-3572,0
sentry:onbuild,GHSA-w596-4wvx-j9j6,High,1,CVE-2022-42969,0
sentry:onbuild,GHSA-hj5v-574p-mj7c,High,1,CVE-2020-29651,0
sentry:onbuild,GHSA-j8r2-6x86-q33q,Medium,1,CVE-2023-32681,0
sentry:onbuild,GHSA-m4hc-m2v6-hfw8,High,1,CVE-2023-36826,0
sentry:onbuild,GHSA-29pr-6jr8-q5jm,High,1,CVE-2023-28117,0
sentry:onbuild,GHSA-r9hx-vwmv-q579,High,1,CVE-2022-40897,0
sentry:onbuild,GHSA-rrm6-wvj7-cwh2,Medium,1,CVE-2023-30608,0
sentry:onbuild,GHSA-vcph-37mh-fqrh,High,1,CVE-2023-27522,0
sentry:onbuild,GHSA-wqvq-5m8c-6g24,Medium,1,CVE-2020-26137,0
sentry:onbuild,GHSA-v845-jxx5-vc9f,Medium,1,CVE-2023-43804,0
sentry:onbuild,GHSA-r64q-w8jr-g9qp,Medium,1,CVE-2019-11236,0
sentry:onbuild,GHSA-g4mx-q9vg-27p4,Medium,1,CVE-2023-45803,0
sentry:onbuild,GHSA-qwmp-2cf2-g9g6,High,1,CVE-2022-40898,0
jruby:9.3.13.0-jre8,GHSA-mjmj-j48q-9wg2,High,1,CVE-2022-1471,0
nextcloud:stable-fpm,GHSA-557v-xcg6-rm5m,Medium,1,CVE-2023-51651,0
mongo:7.0.4-jammy,GHSA-xr7r-f8xq-vfvv,High,1,CVE-2024-21626,0
mongo:7.0.4-jammy,GHSA-vpvm-3wq2-2wvm,High,1,CVE-2023-27561,0
mongo:7.0.4-jammy,GHSA-g2j6-57v7-gm8c,Medium,1,CVE-2023-28642,0
mongo:7.0.4-jammy,GHSA-f3fp-gc8g-vw66,Medium,1,CVE-2022-29162,0
mongo:7.0.4-jammy,GHSA-m8cg-xc2p-r3fc,Low,1,CVE-2023-25809,0
mongo:7.0.4-jammy,GHSA-45x7-px36-x8w8,Medium,8,CVE-2023-48795,0
amazonlinux:2023.3.20240131.0,ALAS-2024-524,Medium,1,CVE-2023-52426,0
amazonlinux:2023.3.20240131.0,ALAS-2024-520,Medium,1,CVE-2024-0727,0
jenkins:2.60.3-alpine,GHSA-3295-h9qx-r82x,Medium,1,CVE-2010-3700,0
jenkins:2.60.3-alpine,GHSA-f62v-xpxf-3v68,High,2,CVE-2020-11979,0
jenkins:2.60.3-alpine,GHSA-q5r4-cfpx-h6fh,Medium,2,CVE-2021-36373,0
jenkins:2.60.3-alpine,GHSA-5v34-g2px-j4fw,Medium,2,CVE-2021-36374,0
jenkins:2.60.3-alpine,GHSA-4p6w-m9wc-c9c9,Medium,2,CVE-2020-1945,0
jenkins:2.60.3-alpine,GHSA-hr8g-6v94-x4m9,Medium,1,CVE-2023-33201,0
jenkins:2.60.3-alpine,GHSA-6xx3-rg99-gc3p,Medium,1,CVE-2020-15522,0
jenkins:2.60.3-alpine,GHSA-p66x-2cv9-qq3v,High,1,CVE-2014-0114,0
jenkins:2.60.3-alpine,GHSA-6phf-73q6-gh87,High,1,CVE-2019-10086,0
jenkins:2.60.3-alpine,GHSA-xqfj-vm6h-2x34,High,1,CVE-2021-35517,0
jenkins:2.60.3-alpine,GHSA-mc84-pj99-q6hh,High,1,CVE-2021-36090,0
jenkins:2.60.3-alpine,GHSA-crv7-7245-f45f,High,1,CVE-2021-35516,0
jenkins:2.60.3-alpine,GHSA-7hfm-57qf-j43q,High,1,CVE-2021-35515,0
jenkins:2.60.3-alpine,GHSA-hrmr-f5m6-m9pq,Medium,1,CVE-2018-11771,0
jenkins:2.60.3-alpine,GHSA-7x9j-7223-rg5m,Critical,1,CVE-2016-1000031,0
jenkins:2.60.3-alpine,GHSA-hfrx-6qgj-fp6c,High,1,CVE-2023-24998,0
jenkins:2.60.3-alpine,GHSA-fvm3-cfvj-gxqq,High,1,CVE-2016-3092,0
jenkins:2.60.3-alpine,GHSA-gwrp-pvrq-jmwv,Medium,2,CVE-2021-29425,0
jenkins:2.60.3-alpine,GHSA-cgp8-4m63-fhh5,Medium,1,CVE-2021-37533,0
jenkins:2.60.3-alpine,GHSA-xm94-9jw8-p6hw,Medium,1,CVE-2019-10320,0
jenkins:2.60.3-alpine,GHSA-rvg5-f5fj-mxvg,Medium,1,CVE-2022-29036,0
jenkins:2.60.3-alpine,GHSA-gqm2-2gcx-p88w,Medium,1,CVE-2022-20616,0
jenkins:2.60.3-alpine,GHSA-gchq-9r68-6jwv,Medium,1,CVE-2021-21648,0
jenkins:2.60.3-alpine,GHSA-cwcf-5m5w-mq2w,Medium,2,CVE-2018-1000601,0
jenkins:2.60.3-alpine,GHSA-g9hg-x9c9-7xgr,High,1,CVE-2020-2324,0
jenkins:2.60.3-alpine,GHSA-ghq2-m3pq-qf3p,Medium,1,CVE-2022-29037,0
jenkins:2.60.3-alpine,GHSA-63mw-hp3h-gc77,Medium,1,CVE-2020-2184,0
jenkins:2.60.3-alpine,GHSA-g4c3-4f3v-84x8,Medium,1,CVE-2023-37942,0
jenkins:2.60.3-alpine,GHSA-6x63-hrxg-2hjx,Medium,1,CVE-2022-36886,0
jenkins:2.60.3-alpine,GHSA-mvr2-9pj6-7w5j,Medium,3,CVE-2018-10237,0
jenkins:2.60.3-alpine,GHSA-7g45-4rm6-3mm3,Medium,3,CVE-2023-2976,0
jenkins:2.60.3-alpine,GHSA-5mg8-w23w-74h3,Low,3,CVE-2020-8908,0
jenkins:2.60.3-alpine,GHSA-7r82-7xv7-xcpj,Medium,1,CVE-2020-13956,0
jenkins:2.60.3-alpine,GHSA-pgj6-jmj5-wqfx,Critical,1,CVE-2021-21694,0
jenkins:2.60.3-alpine,GHSA-m9hr-259f-2v23,Critical,1,CVE-2021-21688,0
jenkins:2.60.3-alpine,GHSA-j3cq-h6vh-gx7f,Critical,1,CVE-2021-21689,0
jenkins:2.60.3-alpine,GHSA-hhpm-5cp2-hg4x,Critical,1,CVE-2018-1000861,0
jenkins:2.60.3-alpine,GHSA-cvvm-4cr9-r436,Critical,1,CVE-2021-21695,0
jenkins:2.60.3-alpine,GHSA-cv2w-q8c3-xjv7,Critical,1,CVE-2021-21697,0
jenkins:2.60.3-alpine,GHSA-97c3-w9cr-6qc2,Critical,1,CVE-2021-21690,0
jenkins:2.60.3-alpine,GHSA-929w-q433-4h9x,Critical,1,CVE-2021-21693,0
jenkins:2.60.3-alpine,GHSA-8xg4-xq2v-v6j7,Critical,1,CVE-2021-21692,0
jenkins:2.60.3-alpine,GHSA-6f9g-cxwr-q5jr,Critical,1,CVE-2024-23897,0
jenkins:2.60.3-alpine,GHSA-58xm-mxjf-254g,Critical,1,CVE-2021-21685,0
jenkins:2.60.3-alpine,GHSA-4g38-hrm4-rg94,Critical,1,CVE-2021-21686,0
jenkins:2.60.3-alpine,GHSA-3q84-vrvx-rfvf,Critical,1,CVE-2021-21687,0
jenkins:2.60.3-alpine,GHSA-2c79-h2h5-g3fw,Critical,1,CVE-2021-21691,0
jenkins:2.60.3-alpine,GHSA-x646-m7x2-gcp7,High,1,CVE-2018-1000194,0
jenkins:2.60.3-alpine,GHSA-wfj3-535m-p6fx,High,1,CVE-2017-1000391,0
jenkins:2.60.3-alpine,GHSA-vcr8-h8qp-qj8h,High,1,CVE-2019-10384,0
jenkins:2.60.3-alpine,GHSA-qv6f-rcv6-6q3x,High,1,CVE-2021-21604,0
jenkins:2.60.3-alpine,GHSA-qp4f-2w67-c8hw,High,1,CVE-2020-2099,0
jenkins:2.60.3-alpine,GHSA-qgj4-rc8m-44mq,High,1,CVE-2020-2220,0
jenkins:2.60.3-alpine,GHSA-qf38-f2fr-q4x9,High,1,CVE-2018-1999002,0
jenkins:2.60.3-alpine,GHSA-pxgq-gqr9-5gwx,High,1,CVE-2021-21605,0
jenkins:2.60.3-alpine,GHSA-j8qv-mj4r-6fw4,High,1,CVE-2018-1999001,0
jenkins:2.60.3-alpine,GHSA-j664-qhh4-hpf8,High,1,CVE-2023-27898,0
jenkins:2.60.3-alpine,GHSA-j472-mcq2-95p6,High,1,CVE-2017-1000393,0
jenkins:2.60.3-alpine,GHSA-hvmc-7g2x-r3p9,High,1,CVE-2020-2229,0
jenkins:2.60.3-alpine,GHSA-hf9h-vv4m-2f33,High,1,CVE-2023-27899,0
jenkins:2.60.3-alpine,GHSA-hcxf-rq72-h4rr,High,1,CVE-2019-10353,0
jenkins:2.60.3-alpine,GHSA-h76p-mc68-jv3p,High,1,CVE-2023-27901,0
jenkins:2.60.3-alpine,GHSA-gfhj-524q-gcrm,High,1,CVE-2020-2223,0
jenkins:2.60.3-alpine,GHSA-g4j6-m3m3-crw8,High,1,CVE-2020-2221,0
jenkins:2.60.3-alpine,GHSA-f7f6-xrwc-9c57,High,1,CVE-2017-1000394,0
jenkins:2.60.3-alpine,GHSA-c735-g9f2-2mvp,High,1,CVE-2020-2160,0
jenkins:2.60.3-alpine,GHSA-c5r9-rx53-q3gf,High,1,CVE-2021-21696,0
jenkins:2.60.3-alpine,GHSA-9g4m-ffx6-c29g,High,1,CVE-2020-2230,0
jenkins:2.60.3-alpine,GHSA-98fp-r22g-wpj7,High,1,CVE-2023-35141,0
jenkins:2.60.3-alpine,GHSA-8qxp-g8jv-p37x,High,1,CVE-2019-1003004,0
jenkins:2.60.3-alpine,GHSA-864v-5q2g-fr64,High,1,CVE-2020-2222,0
